core_str,StreamKey,trait_name,trait_value,sample_size,hit_count,hit_rate_pct,baseline_rate_pct,relative_lift_x,lift_pct_points,confidence_score,sample_tier,meets_signal_floor,usable_narrow_stream_seed_signal,usable_watch_only_signal
145,Puerto Rico | Pega 4 Día,seed_highlow,HHHH,60,2,3.333,0.347,9.61,2.986,0.013122,CANDIDATE_50_99,False,False,True
145,Pennsylvania | Pick 4 Day,seed_spread_bucket,spread_3_4,253,4,1.581,0.347,4.558,1.234,0.01256,STRONG_STABLE_250_PLUS,False,True,True
145,Kentucky | Pick 4 Midday,seed_sum_bucket,sum_22_plus,365,5,1.37,0.347,3.949,1.023,0.012555,STRONG_STABLE_250_PLUS,False,True,True
145,Puerto Rico | Pega 4 Noche,seed_sum_bucket,sum_00_09,64,2,3.125,0.347,9.009,2.778,0.012208,CANDIDATE_50_99,False,False,True
145,Oregon | Pick 4 10pm,seed_parity,OEOO,64,2,3.125,0.347,9.009,2.778,0.012208,CANDIDATE_50_99,False,False,True
145,Tennessee | Cash 4 Morning,seed_parity,EEEO,64,2,3.125,0.347,9.009,2.778,0.012208,CANDIDATE_50_99,False,False,True
145,Georgia | Cash 4 Midday,seed_parity,OOEE,66,2,3.03,0.347,8.736,2.683,0.01179,CANDIDATE_50_99,False,False,True
145,Missouri | Pick 4 Midday,seed_parity,EOEE,66,2,3.03,0.347,8.736,2.683,0.01179,CANDIDATE_50_99,False,False,True
145,Tennessee | Cash 4 Morning,seed_highlow,HLHL,66,2,3.03,0.347,8.736,2.683,0.01179,CANDIDATE_50_99,False,False,True
145,"Tri-State (ME, NH & VT) | Pick 4 Evening",seed_highlow,HLHH,67,2,2.985,0.347,8.606,2.638,0.011593,CANDIDATE_50_99,False,False,True
145,Iowa | Pick 4 Midday,seed_highlow,HHLL,68,2,2.941,0.347,8.479,2.594,0.011399,CANDIDATE_50_99,False,False,True
145,Georgia | Cash 4 Night,seed_parity,OOOO,69,2,2.899,0.347,8.356,2.552,0.011215,CANDIDATE_50_99,False,False,True
145,West Virginia | Daily 4,seed_sum_bucket,sum_00_09,70,2,2.857,0.347,8.237,2.51,0.01103,CANDIDATE_50_99,False,False,True
145,Delaware | Play 4 Day,seed_highlow,LLLH,70,2,2.857,0.347,8.237,2.51,0.01103,CANDIDATE_50_99,False,False,True
145,Mississippi | Cash 4 Evening,seed_parity,OEOO,71,2,2.817,0.347,8.121,2.47,0.010854,CANDIDATE_50_99,False,False,True
